player_name,average_tunnel_distance,TNL,predicted_TNL,Category
"Jarvis, Bryce",46.167457025140514,16,16.124603734065076,Above Average
"Chirinos, Yonny",46.41215790846042,16,15.682798632767657,Average
"Skenes, Paul",46.034383592697296,16,16.364866541877305,Above Average
"Fedde, Erick",46.4573937756414,16,15.601125707803007,Average
"Peralta, Sammy",46.3608566780938,16,15.775422512875096,Average
"Montero, Rafael",46.337186380494806,16,15.818159008496124,Average
"Milner, Hoby",46.04452101014607,16,16.346563531761092,Above Average
"Hall, DL",46.283698186722525,16,15.914731430087613,Average
"Heller, Ben",46.51281053031394,16,15.501071287976217,Average
"Long, Sam",47.05346269716646,15,14.524928978630015,Average
"Jiménez, Dany",46.74440571195513,15,15.082928405544465,Average
"Moll, Sam",46.65807902371026,15,15.238790414407092,Average
"Daniel, Davis",46.6588092687447,15,15.23747196399107,Average
"Uwasawa, Naoyuki",46.91451997704843,15,14.775788729128081,Average
"Bummer, Aaron",46.69986002807228,15,15.163355211174334,Average
"Herget, Kevin",47.35981410345193,14,13.971814448554468,Average
"Walker, Josh",47.14402008938256,14,14.361428474265438,Average
"Puk, A.J.",47.5469945773982,14,13.633861895499649,Average
"Smith, Will",47.31016300504601,14,14.061459031210433,Average
"Hendricks, Kyle",47.43525221962805,14,13.835611652280534,Average
"Faedo, Alex",47.48731607359077,14,13.741610862574092,Average
"Wicks, Jordan",47.37025674241619,14,13.95296036391521,Average
"Hernandez, Jose E.",47.40761956054356,14,13.88550215361549,Average
"Farmer, Buck",48.131307030653595,13,12.57889135719411,Average
"Verlander, Justin",47.97104147380289,13,12.868249285201031,Average
"Pint, Riley",48.10477262575985,13,12.626798971105828,Average
"Phillips, Tyler",47.84449732118232,13,13.096723540825352,Average
"Yarbrough, Ryan",47.63031773787019,13,13.483422727265747,Average
"Hill, Tim",47.90943035100055,13,12.979487577361795,Average
"Thielbar, Caleb",48.13528169394698,13,12.571715140683835,Average
"Bubic, Kris",48.408915245084785,12,12.077672384733646,Average
"Allen, Logan",48.314289523956084,12,12.248518217986941,Average
"Martin, Chris",48.378792782206254,12,12.132058202973539,Average
"Bigge, Hunter",48.415469776773534,12,12.065838240543343,Average
"Legumina, Casey",48.66008589405303,12,11.624186183520052,Average
"Sterner, Justin",48.47801297528967,12,11.95291709460794,Average
"Thornton, Trent",48.73086726566259,12,11.496391094962704,Average
"Black, Mason",48.324931471808185,12,12.229304283059491,Average
"Crismatt, Nabil",48.17835614315266,12,12.493944635173364,Average
"Cabrera, Génesis",49.10178809802006,11,10.826697084505128,Average
"Santillan, Tony",48.92716754190744,11,11.141972826199492,Average
"Plesac, Zach",49.16544704036907,11,10.711761473765137,Average
"Boyle, Joe",48.92100076993552,11,11.153106873934703,Average
"Walker, Ryan",49.02193778912113,11,10.970866052483885,Average
"Villalobos, Eli",48.98593347702685,11,11.035871493151475,Average
"Curry, Xzavion",48.94945317098342,11,11.101736336335591,Average
"Kuhnel, Joel",49.56175761547234,10,9.996226525941353,Average
"Fried, Max",49.32156038117881,10,10.429900332053762,Average
"Misiewicz, Anthony",49.4119018730708,10,10.266789633656643,Average
"Bird, Jake",49.30625458098567,10,10.457534807716556,Average
"Campbell, Isaiah",49.75337036283622,10,9.650271545679573,Average
"Rogers, Josh",49.49598819117129,10,10.11497259163336,Average
"Hodge, Porter",49.3780111245088,10,10.327979055608608,Average
"Andrews, Clayton",49.81313600169844,10,9.54236525709824,Average
"Ramirez, Nick",49.474020235675425,10,10.154635524890779,Average
"Abreu, Bryan",49.48250553400205,10,10.139315400027016,Average
"Vieira, Thyago",49.894205265176055,9,9.39599547830177,Average
"Means, John",49.949428604337974,9,9.296290268327027,Average
"Boushley, Caleb",50.37331999136459,9,8.530958428721192,Average
"Hartwig, Grant",49.918787738578956,9,9.351612058002829,Average
"Kerr, Ray",50.19196490392171,9,8.858393302234731,Average
"Eisert, Brandon",50.36987065558306,9,8.537186171439942,Average
"Scott, Tanner",49.89405382086584,9,9.396268909553456,Average
"Castillo, Diego",50.15990900560499,9,8.91626991964148,Average
"Fairbanks, Pete",50.35959992990537,9,8.555729868286747,Average
"Arrighetti, Spencer",50.737786001827025,8,7.8729185373763215,Average
"Snead, Kirby",50.57144227367831,8,8.173250545450259,Average
"Vanasco, Ricky",51.4123692986636,7,6.654964855522209,Average
"Otañez, Michel",50.95104918938395,7,7.487873894695483,Average
"Roupp, Landen",51.17503856791133,7,7.083463216943812,Average
"Spiers, Carson",51.43904635496589,7,6.606799685858562,Average
"Bender, Anthony",51.68110701012952,6,6.169761491211418,Average
"Gómez, Yoendrys",51.709421385245754,6,6.11864015811004,Average
"Montero, Keider",51.73363795545058,6,6.074917372530905,Average
"Bradford, Cody",51.506611410389134,6,6.484811625372444,Average
"Suárez, Albert",51.549053852439,6,6.40818220272898,Average
"Ort, Kaleb",52.562496594772824,5,4.578421037336767,Average
"Ragans, Cole",52.18746212813059,5,5.255542175098597,Average
"Harris, Hogan",52.272557357653206,5,5.101903553165144,Average
"Graceffo, Gordon",52.17636555327146,5,5.275576934733209,Average
"Gillaspie, Logan",52.38437703156401,5,4.900014202832807,Average
"Parker, Mitchell",52.10442578625676,5,5.40546349510042,Average
"Espino, Paolo",52.56808395619072,5,4.568333109807753,Average
"Loáisiga, Jonathan",53.01616739317034,4,3.7593227557025983,Below Average
"Bednar, David",52.863509663581716,4,4.034944824449141,Below Average
"Koenig, Jared",52.966933610245825,4,3.848213879253578,Below Average
"Paddack, Chris",52.816135033858984,4,4.120479264699682,Below Average
"Woodford, Jake",52.981197796610864,4,3.822460027381723,Below Average
"Latz, Jacob",52.664518092641,4,4.394222200010802,Average
"Rodón, Carlos",53.014705131702264,4,3.761962854778929,Below Average
"Imanaga, Shota",52.633666638056546,4,4.449924205794076,Average
"Horn, Bailey",52.64712648103884,4,4.425622588196461,Average
"Peralta, Freddy",53.07634099333033,4,3.6506798969052454,Below Average
"Saucedo, Tayler",52.80790510530674,4,4.135338321881505,Average
"Estrada, Jeremiah",53.57166666666669,3,2.7563741375039115,Below Average
"Vodnik, Victor",53.6640350877193,3,2.5896038379194977,Below Average
"Hudson, Bryan",53.16550449323172,3,3.4896960517653497,Below Average
"Robertson, Nick",53.46177083333333,3,2.9547900120985844,Below Average
"Wilson, Steven",53.598510101010106,3,2.707908573880431,Below Average
"Festa, David",53.647616683217464,3,2.6192471100060715,Below Average
"Jiménez, Joe",53.18578947368424,3,3.453071713830596,Below Average
"Kelly, Kevin",53.2082543142914,3,3.4125116592634726,Below Average
"Díaz, Edwin",53.24156378600826,3,3.352371727088453,Below Average
"Roycroft, Chris",53.402101723413196,3,3.0625220185994806,Below Average
"Thompson, Ryan",53.6849777191313,3,2.551792117475827,Below Average
"Diaz, Yilber",53.27902508833067,3,3.284735704517786,Below Average
"Romero, JoJo",53.20196004389328,3,3.4238759041861186,Below Average
"Reynolds, Sean",53.654545454545456,3,2.6067372797312487,Below Average
"Miller, Erik",54.0415914272686,2,1.907929482776325,Below Average
"Freeland, Kyle",53.860948295982595,2,2.234078926267131,Below Average
"Curtiss, John",54.166666666666664,2,1.6821073359072471,Below Average
"Harvey, Hunter",54.202245298328876,2,1.6178704571829599,Below Average
"Diaz, Jhonathan",54.20351608187135,2,1.6155760696674974,Below Average
"Newcomb, Sean",54.10494212165942,2,1.7935504107726956,Below Average
"Sears, JP",54.07837191403189,2,1.841522666177383,Below Average
"Henriquez, Ronny",53.8629290617849,2,2.230502672581167,Below Average
"Antone, Tejay",54.16262626262627,2,1.689402246706635,Below Average
"Blalock, Bradley",54.14666666666667,2,1.7182171443642744,Below Average
"Hicks, Jordan",53.957753838229145,2,2.0592974468620326,Below Average
"Speas, Alex",54.102976190476184,2,1.7970998806960097,Below Average
"Bolton, Cody",54.18015723538303,2,1.6577502432910194,Below Average
"Garrett, Amir",53.958333333333336,2,2.0582511740013274,Below Average
"Booser, Cam",54.181948757763976,2,1.654515666789905,Below Average
"Bowman, Matt",53.75525095540128,2,2.4249144624075853,Below Average
"Petersen, Michael",53.98042328042329,2,2.0183679860891175,Below Average
"Finnegan, Kyle",53.896398559423766,2,2.170073815136533,Below Average
"Hernandez, Nick",53.95373134328359,2,2.066560022962193,Below Average
"Swanson, Erik",53.76934361766485,2,2.399470295658219,Below Average
"Jackson, Luke",53.79141553069667,2,2.359619668065264,Below Average
"Gonzales, Marco",53.813859720154426,2,2.319096898950619,Below Average
"Burgos, Raymond",54.62777777777777,1,0.8495756409256643,Below Average
"Sborz, Josh",54.40521008403363,1,1.2514194804168994,Below Average
"Cortes, Nestor",54.675336503075286,1,0.7637088178779692,Below Average
"Weissert, Greg",54.2969800484603,1,1.4468277731094332,Below Average
"Wantz, Andrew",54.30916666666666,1,1.424824950650887,Below Average
"Peralta, Wandy",54.734261697594995,1,0.6573199435079715,Below Average
"Sánchez, Sixto",54.52222455200262,1,1.0401509791637977,Below Average
"Koch, Matt",54.31923076923077,1,1.4066543098567905,Below Average
"Gray, Josiah",54.483567251461984,1,1.1099463650632089,Below Average
"Duarte, Daniel",54.33412698412699,1,1.379759336524927,Below Average
"Feyereisen, J.P.",54.524783549783535,1,1.0355307331782626,Below Average
"Kristofak, Zac",54.956349206349195,0,0.256343073417284,Below Average
"Herget, Jimmy",55.11947416532038,0,-0.03817747773325664,Below Average
"Wrobleski, Justin",55.376,0,-0.5013324154613201,Below Average
